This file is created using RaceChrono v1.47 ( http://www.racechrono.com/ ).

Session title,PI 250416 S4
Session type,Lap timing
Track name,PhillipIsland
Driver name,
Export scope,All laps
Created,01/06/2008,06:22
Note,

Lap #,Timestamp (s),Distance (m),Distance (km),Locked satellites,Latitude (deg),Longitude (deg),Speed (m/s),Speed (kph),Speed (mph),Altitude (m),Bearing (deg),Longitudinal Acceleration (G),Lateral Acceleration (G),X-position (m),Y-position (m),RPM (rpm),Throttle Position (%),Trap name
3,13726.800,10558.199,10.558199,9,-38.5068917,145.2357633,49.66,178.77,111.08,36.19,0.32,0.22,0.00,325.33,-529.42,0.00,0.00,
3,13726.900,10563.203,10.563203,9,-38.5068467,145.2357617,50.05,180.16,111.95,36.31,0.32,0.39,0.00,325.18,-524.41,0.00,0.00,
3,13727.000,10568.392,10.568392,9,-38.5068000,145.2357583,50.29,181.05,112.50,36.40,0.32,0.25,0.00,324.89,-519.22,0.00,0.00,
3,13727.100,10573.414,10.573414,9,-38.5067550,145.2357550,50.65,182.35,113.31,36.51,0.32,0.37,0.00,324.60,-514.22,0.00,0.00,
3,13727.200,10578.418,10.578418,9,-38.5067100,145.2357517,51.09,183.92,114.28,36.60,0.32,0.45,0.00,324.31,-509.22,0.00,0.00,
3,13727.300,10583.626,10.583626,9,-38.5066633,145.2357467,51.32,184.74,114.79,36.60,0.32,0.23,0.00,323.88,-504.03,0.00,0.00,
3,13727.400,10588.833,10.588833,9,-38.5066167,145.2357417,51.63,185.89,115.50,36.69,0.32,0.33,0.00,323.44,-498.84,0.00,0.00,
3,13727.500,10594.060,10.594060,9,-38.5065700,145.2357350,51.92,186.92,116.15,36.81,0.32,0.29,0.00,322.86,-493.65,0.00,0.00,
3,13727.600,10599.286,10.599286,9,-38.5065233,145.2357283,51.25,184.50,114.64,36.90,0.32,-0.69,0.00,322.28,-488.46,0.00,0.00,
3,13727.700,10604.345,10.604345,9,-38.5064783,145.2357200,50.32,181.14,112.56,36.99,0.32,-0.95,0.00,321.56,-483.46,0.00,0.00,
3,13727.800,10609.367,10.609367,9,-38.5064333,145.2357133,50.17,180.63,112.24,37.10,0.32,-0.15,0.00,320.98,-478.45,0.00,0.00,
3,13727.900,10614.427,10.614427,9,-38.5063883,145.2357050,49.61,178.61,110.98,37.19,0.32,-0.57,0.00,320.25,-473.45,0.00,0.00,
3,13728.000,10619.301,10.619301,9,-38.5063450,145.2356967,49.20,177.11,110.05,37.40,0.32,-0.42,0.00,319.53,-468.63,0.00,0.00,
3,13728.100,10624.175,10.624175,9,-38.5063017,145.2356883,48.56,174.81,108.62,37.49,0.32,-0.65,0.00,318.80,-463.81,0.00,0.00,
3,13728.200,10629.049,10.629049,9,-38.5062583,145.2356800,47.68,171.66,106.67,37.60,0.32,-0.89,0.00,318.08,-458.99,0.00,0.00,
3,13728.300,10633.738,10.633738,9,-38.5062167,145.2356717,46.85,168.64,104.79,37.81,0.32,-0.86,0.00,317.35,-454.36,0.00,0.00,
3,13728.400,10638.445,10.638445,9,-38.5061750,145.2356617,46.17,166.22,103.28,37.99,350.03,-0.69,NaN,316.48,-449.73,0.00,0.00,
3,13728.500,10642.967,10.642967,9,-38.5061350,145.2356533,45.67,164.40,102.15,38.20,349.74,-0.51,0.24,315.76,-445.28,0.00,0.00,
3,13728.600,10647.470,10.647470,9,-38.5060950,145.2356450,45.22,162.81,101.17,38.31,349.65,-0.45,0.07,315.03,-440.83,0.00,0.00,
3,13728.700,10651.992,10.651992,9,-38.5060550,145.2356350,44.42,159.92,99.37,38.40,349.38,-0.82,0.21,314.16,-436.38,0.00,0.00,
3,13728.800,10656.329,10.656329,9,-38.5060167,145.2356267,43.96,158.27,98.35,38.60,349.19,-0.47,0.15,313.44,-432.12,0.00,0.00,
3,13728.900,10660.665,10.660665,9,-38.5059783,145.2356167,43.60,156.96,97.53,38.70,349.15,-0.37,0.03,312.57,-427.86,0.00,0.00,
3,13729.000,10665.002,10.665002,9,-38.5059400,145.2356083,42.95,154.60,96.07,38.90,348.91,-0.67,0.18,311.84,-423.60,0.00,0.00,
3,13729.100,10669.339,10.669339,9,-38.5059017,145.2355983,42.11,151.60,94.20,38.99,348.67,-0.85,0.18,310.97,-419.33,0.00,0.00,
3,13729.200,10673.508,10.673508,8,-38.5058650,145.2355883,41.30,148.68,92.38,39.20,348.40,-0.83,0.20,310.10,-415.26,0.00,0.00,
3,13729.300,10677.660,10.677660,8,-38.5058283,145.2355800,40.51,145.83,90.61,39.31,348.29,-0.81,0.08,309.38,-411.18,0.00,0.00,
3,13729.400,10681.644,10.681644,8,-38.5057933,145.2355700,39.91,143.68,89.28,39.40,348.11,-0.61,0.13,308.51,-407.29,0.00,0.00,
3,13729.500,10685.610,10.685610,8,-38.5057583,145.2355617,39.27,141.38,87.85,39.49,347.97,-0.65,0.10,307.78,-403.40,0.00,0.00,
3,13729.600,10689.409,10.689409,8,-38.5057250,145.2355517,38.80,139.70,86.80,39.60,347.75,-0.48,0.15,306.91,-399.69,0.00,0.00,
3,13729.700,10693.375,10.693375,8,-38.5056900,145.2355433,38.08,137.09,85.18,39.70,347.57,-0.74,0.12,306.18,-395.80,0.00,0.00,
3,13729.800,10696.989,10.696989,8,-38.5056583,145.2355333,37.32,134.34,83.48,39.81,347.44,-0.78,0.09,305.31,-392.28,0.00,0.00,
3,13729.900,10700.770,10.700770,9,-38.5056250,145.2355250,36.50,131.40,81.65,39.90,347.25,-0.83,0.12,304.59,-388.57,0.00,0.00,
3,13730.000,10704.365,10.704365,9,-38.5055933,145.2355167,35.75,128.71,79.98,39.99,347.21,-0.76,0.03,303.86,-385.05,0.00,0.00,
3,13730.100,10707.960,10.707960,8,-38.5055617,145.2355083,35.04,126.14,78.38,40.20,346.96,-0.73,0.16,303.14,-381.53,0.00,0.00,
3,13730.200,10711.370,10.711370,8,-38.5055317,145.2355000,34.48,124.14,77.14,40.20,346.75,-0.57,0.13,302.41,-378.19,0.00,0.00,
3,13730.300,10714.799,10.714799,8,-38.5055017,145.2354917,33.82,121.75,75.65,40.40,346.54,-0.68,0.13,301.69,-374.86,0.00,0.00,
3,13730.400,10718.209,10.718209,8,-38.5054717,145.2354833,33.18,119.44,74.21,40.49,346.42,-0.66,0.07,300.96,-371.52,0.00,0.00,
3,13730.500,10721.415,10.721415,8,-38.5054433,145.2354767,32.54,117.16,72.80,40.60,346.11,-0.65,0.18,300.38,-368.37,0.00,0.00,
3,13730.600,10724.677,10.724677,8,-38.5054150,145.2354667,31.74,114.25,70.99,40.70,345.96,-0.82,0.08,299.51,-365.22,0.00,0.00,
3,13730.700,10727.734,10.727734,8,-38.5053883,145.2354583,30.77,110.79,68.84,40.81,346.07,-0.98,-0.06,298.79,-362.25,0.00,0.00,
3,13730.800,10730.755,10.730755,8,-38.5053617,145.2354517,30.00,107.99,67.10,40.90,346.14,-0.79,-0.04,298.21,-359.29,0.00,0.00,
3,13730.900,10733.628,10.733628,8,-38.5053367,145.2354433,29.13,104.88,65.17,40.99,346.08,-0.88,0.03,297.48,-356.51,0.00,0.00,
3,13731.000,10736.463,10.736463,9,-38.5053117,145.2354367,28.23,101.64,63.15,40.99,345.94,-0.92,0.07,296.90,-353.73,0.00,0.00,
3,13731.100,10739.299,10.739299,9,-38.5052867,145.2354300,27.52,99.08,61.57,41.11,346.04,-0.72,-0.05,296.32,-350.95,0.00,0.00,
3,13731.200,10742.004,10.742004,9,-38.5052633,145.2354217,26.70,96.14,59.74,41.20,346.39,-0.83,-0.17,295.60,-348.36,0.00,0.00,
3,13731.300,10744.655,10.744655,9,-38.5052400,145.2354150,26.12,94.03,58.43,41.31,346.70,-0.60,-0.14,295.02,-345.76,0.00,0.00,
3,13731.400,10747.138,10.747138,9,-38.5052183,145.2354083,25.62,92.23,57.31,41.40,346.68,-0.51,0.01,294.44,-343.35,0.00,0.00,
3,13731.500,10749.584,10.749584,9,-38.5051967,145.2354033,25.13,90.45,56.20,41.40,346.74,-0.50,-0.03,294.00,-340.94,0.00,0.00,
3,13731.600,10752.068,10.752068,9,-38.5051750,145.2353967,24.59,88.51,55.00,41.49,347.06,-0.55,-0.14,293.42,-338.53,0.00,0.00,
3,13731.700,10754.514,10.754514,9,-38.5051533,145.2353917,24.13,86.88,53.98,41.61,347.55,-0.46,-0.21,292.99,-336.12,0.00,0.00,
3,13731.800,10756.960,10.756960,9,-38.5051317,145.2353867,23.67,85.23,52.96,41.61,347.83,-0.47,-0.12,292.55,-333.71,0.00,0.00,
3,13731.900,10759.258,10.759258,10,-38.5051117,145.2353800,23.24,83.67,51.99,41.70,347.86,-0.44,-0.01,291.97,-331.49,0.00,0.00,
3,13732.000,10761.519,10.761519,10,-38.5050917,145.2353750,22.81,82.12,51.03,41.79,348.10,-0.44,-0.10,291.54,-329.27,0.00,0.00,
3,13732.100,10763.780,10.763780,10,-38.5050717,145.2353700,22.41,80.67,50.13,41.79,348.33,-0.41,-0.09,291.10,-327.04,0.00,0.00,
3,13732.200,10766.060,10.766060,10,-38.5050517,145.2353650,21.94,78.97,49.07,41.90,348.66,-0.48,-0.13,290.67,-324.82,0.00,0.00,
3,13732.300,10768.135,10.768135,10,-38.5050333,145.2353600,21.47,77.28,48.02,41.90,349.00,-0.48,-0.13,290.23,-322.78,0.00,0.00,
3,13732.400,10770.192,10.770192,10,-38.5050150,145.2353567,21.06,75.80,47.10,41.90,349.50,-0.42,-0.19,289.94,-320.74,0.00,0.00,
3,13732.500,10772.287,10.772287,10,-38.5049967,145.2353517,20.77,74.78,46.47,41.90,350.26,-0.29,-0.28,289.51,-318.70,0.00,0.00,
3,13732.600,10774.344,10.774344,10,-38.5049783,145.2353483,20.57,74.04,46.01,41.90,351.11,-0.21,-0.31,289.22,-316.66,0.00,0.00,
3,13732.700,10776.401,10.776401,9,-38.5049600,145.2353450,20.38,73.36,45.58,41.90,352.30,-0.19,-0.43,288.93,-314.63,0.00,0.00,
3,13732.900,10780.330,10.780330,10,-38.5049250,145.2353383,20.03,72.10,44.80,41.99,354.29,-0.18,-0.35,288.35,-310.73,0.00,0.00,
3,13733.000,10782.183,10.782183,10,-38.5049083,145.2353367,19.73,71.04,44.14,41.90,355.68,-0.30,-0.49,288.20,-308.88,0.00,0.00,
3,13733.100,10784.240,10.784240,10,-38.5048900,145.2353350,19.41,69.88,43.42,41.90,357.61,-0.33,-0.67,288.06,-306.84,0.00,0.00,
3,13733.200,10786.093,10.786093,10,-38.5048733,145.2353350,19.30,69.49,43.18,41.90,359.61,-0.11,-0.69,288.06,-304.99,0.00,0.00,
3,13733.300,10787.946,10.787946,10,-38.5048567,145.2353350,19.01,68.45,42.53,41.90,359.61,-0.29,0.00,288.06,-303.14,0.00,0.00,
3,13733.400,10789.800,10.789800,10,-38.5048400,145.2353367,18.76,67.52,41.96,41.90,359.61,-0.26,0.00,288.20,-301.28,0.00,0.00,
3,13733.500,10791.653,10.791653,10,-38.5048233,145.2353383,18.54,66.73,41.46,41.90,359.61,-0.23,0.00,288.35,-299.43,0.00,0.00,
3,13733.600,10793.543,10.793543,10,-38.5048067,145.2353417,18.41,66.26,41.17,41.99,359.61,-0.13,0.00,288.64,-297.58,0.00,0.00,
3,13733.700,10795.230,10.795230,10,-38.5047917,145.2353450,18.26,65.75,40.85,41.99,10.61,-0.15,-3.57,288.93,-295.91,0.00,0.00,
3,13733.800,10797.139,10.797139,10,-38.5047750,145.2353500,18.30,65.88,40.93,41.99,13.08,0.04,-0.80,289.36,-294.05,0.00,0.00,
3,13733.900,10798.862,10.798862,10,-38.5047600,145.2353550,18.32,65.97,40.99,41.99,15.10,0.03,-0.66,289.80,-292.39,0.00,0.00,
3,13734.000,10800.789,10.800789,10,-38.5047433,145.2353617,18.31,65.91,40.96,41.99,17.98,-0.02,-0.94,290.38,-290.53,0.00,0.00,
3,13734.100,10802.569,10.802569,10,-38.5047283,145.2353683,18.32,65.95,40.98,41.99,20.58,0.01,-0.85,290.96,-288.87,0.00,0.00,
3,13734.200,10804.385,10.804385,10,-38.5047133,145.2353767,18.31,65.93,40.97,41.99,23.43,-0.01,-0.93,291.68,-287.20,0.00,0.00,
3,13734.300,10806.257,10.806257,10,-38.5046983,145.2353867,18.04,64.93,40.35,41.99,26.20,-0.28,-0.89,292.55,-285.53,0.00,0.00,
3,13734.400,10807.980,10.807980,10,-38.5046850,145.2353967,17.89,64.39,40.01,41.99,29.97,-0.15,-1.20,293.42,-284.05,0.00,0.00,
3,13734.500,10809.704,10.809704,10,-38.5046717,145.2354067,17.70,63.71,39.59,41.99,33.79,-0.19,-1.20,294.29,-282.56,0.00,0.00,
3,13734.600,10811.353,10.811353,10,-38.5046600,145.2354183,17.48,62.93,39.10,41.99,37.08,-0.22,-1.02,295.31,-281.27,0.00,0.00,
3,13734.700,10813.225,10.813225,10,-38.5046467,145.2354317,17.22,62.00,38.53,41.90,40.59,-0.26,-1.08,296.47,-279.78,0.00,0.00,
3,13734.800,10814.837,10.814837,10,-38.5046367,145.2354450,17.12,61.62,38.29,41.90,44.30,-0.11,-1.13,297.63,-278.67,0.00,0.00,
3,13734.900,10816.579,10.816579,10,-38.5046250,145.2354583,17.08,61.50,38.22,41.90,47.83,-0.03,-1.07,298.79,-277.38,0.00,0.00,
3,13735.000,10818.173,10.818173,10,-38.5046167,145.2354733,16.84,60.62,37.67,41.90,51.51,-0.25,-1.10,300.10,-276.45,0.00,0.00,
3,13735.100,10819.785,10.819785,10,-38.5046083,145.2354883,16.71,60.15,37.38,41.90,54.98,-0.13,-1.03,301.40,-275.52,0.00,0.00,
3,13735.200,10821.509,10.821509,10,-38.5046000,145.2355050,16.44,59.19,36.78,41.90,59.12,-0.27,-1.21,302.85,-274.60,0.00,0.00,
3,13735.300,10823.140,10.823140,10,-38.5045933,145.2355217,16.43,59.15,36.76,41.79,62.96,-0.01,-1.12,304.30,-273.85,0.00,0.00,
3,13735.400,10824.882,10.824882,10,-38.5045867,145.2355400,16.45,59.23,36.80,41.79,67.44,0.02,-1.31,305.90,-273.11,0.00,0.00,
3,13735.500,10826.587,10.826587,10,-38.5045817,145.2355583,16.71,60.17,37.39,41.70,70.55,0.27,-0.93,307.49,-272.56,0.00,0.00,
3,13735.600,10828.273,10.828273,10,-38.5045767,145.2355767,16.96,61.06,37.94,41.70,74.19,0.25,-1.10,309.09,-272.00,0.00,0.00,
3,13735.700,10830.052,10.830052,10,-38.5045733,145.2355967,17.15,61.75,38.37,41.61,77.56,0.19,-1.03,310.83,-271.63,0.00,0.00,
3,13735.800,10831.794,10.831794,10,-38.5045717,145.2356167,17.38,62.58,38.88,41.61,81.14,0.24,-1.11,312.57,-271.45,0.00,0.00,
3,13735.900,10833.555,10.833555,9,-38.5045700,145.2356367,17.65,63.52,39.47,41.61,84.64,0.27,-1.10,314.31,-271.26,0.00,0.00,
3,13736.000,10835.445,10.835445,9,-38.5045683,145.2356583,17.83,64.17,39.87,41.49,88.24,0.18,-1.14,316.19,-271.07,0.00,0.00,
3,13736.100,10837.187,10.837187,9,-38.5045683,145.2356783,17.97,64.69,40.20,41.49,91.80,0.15,-1.14,317.93,-271.07,0.00,0.00,
3,13736.200,10839.078,10.839078,9,-38.5045700,145.2357000,18.21,65.54,40.73,41.49,95.17,0.24,-1.09,319.82,-271.26,0.00,0.00,
3,13736.300,10840.820,10.840820,9,-38.5045717,145.2357200,18.35,66.06,41.05,41.40,98.37,0.15,-1.04,321.56,-271.45,0.00,0.00,
3,13736.400,10842.747,10.842747,9,-38.5045750,145.2357417,18.56,66.82,41.52,41.40,101.69,0.22,-1.10,323.45,-271.82,0.00,0.00,
3,13736.500,10844.526,10.844526,9,-38.5045783,145.2357617,18.74,67.45,41.91,41.40,104.89,0.18,-1.07,325.19,-272.19,0.00,0.00,
3,13736.600,10846.491,10.846491,9,-38.5045833,145.2357833,18.91,68.08,42.30,41.31,108.28,0.18,-1.14,327.07,-272.74,0.00,0.00,
3,13736.900,10852.236,10.852236,9,-38.5046050,145.2358433,19.69,70.88,44.04,41.20,117.18,0.26,-1.04,332.29,-275.15,0.00,0.00,
3,13737.000,10854.219,10.854219,9,-38.5046133,145.2358633,20.17,72.60,45.11,41.11,120.17,0.49,-1.07,334.03,-276.08,0.00,0.00,
3,13737.100,10856.276,10.856276,9,-38.5046233,145.2358833,20.61,74.21,46.11,41.11,122.75,0.46,-0.95,335.77,-277.19,0.00,0.00,
3,13737.200,10858.444,10.858444,9,-38.5046350,145.2359033,21.17,76.23,47.37,41.11,125.23,0.57,-0.93,337.51,-278.49,0.00,0.00,
3,13737.300,10860.631,10.860631,10,-38.5046467,145.2359233,21.81,78.52,48.79,41.11,127.20,0.65,-0.76,339.25,-279.78,0.00,0.00,
3,13737.400,10862.799,10.862799,10,-38.5046583,145.2359433,22.48,80.93,50.29,41.11,129.40,0.68,-0.88,340.99,-281.08,0.00,0.00,
3,13737.500,10865.079,10.865079,10,-38.5046717,145.2359633,23.03,82.90,51.51,41.11,131.38,0.56,-0.81,342.73,-282.56,0.00,0.00,
3,13737.600,10867.488,10.867488,10,-38.5046867,145.2359833,23.64,85.10,52.88,41.11,133.48,0.62,-0.88,344.48,-284.23,0.00,0.00,
3,13737.700,10869.897,10.869897,10,-38.5047017,145.2360033,24.36,87.71,54.50,40.99,135.22,0.74,-0.75,346.22,-285.90,0.00,0.00,
3,13737.800,10872.436,10.872436,10,-38.5047183,145.2360233,25.05,90.19,56.04,40.99,136.72,0.70,-0.67,347.96,-287.75,0.00,0.00,
3,13737.900,10874.882,10.874882,10,-38.5047350,145.2360417,25.85,93.04,57.82,40.99,138.55,0.81,-0.84,349.55,-289.61,0.00,0.00,
3,13738.000,10877.570,10.877570,10,-38.5047533,145.2360617,26.68,96.04,59.68,41.11,139.81,0.85,-0.60,351.29,-291.65,0.00,0.00,
3,13738.100,10880.257,10.880257,10,-38.5047717,145.2360817,27.55,99.17,61.62,41.11,140.76,0.89,-0.47,353.03,-293.68,0.00,0.00,
3,13738.200,10883.074,10.883074,10,-38.5047917,145.2361017,28.46,102.45,63.66,41.11,141.59,0.93,-0.42,354.77,-295.91,0.00,0.00,
3,13738.300,10886.132,10.886132,10,-38.5048133,145.2361233,29.31,105.51,65.56,40.99,142.85,0.87,-0.66,356.66,-298.32,0.00,0.00,
3,13738.400,10889.097,10.889097,10,-38.5048350,145.2361433,30.13,108.45,67.39,40.99,143.75,0.83,-0.48,358.40,-300.73,0.00,0.00,
3,13738.500,10892.081,10.892081,10,-38.5048567,145.2361633,31.06,111.82,69.48,40.90,144.87,0.95,-0.62,360.14,-303.14,0.00,0.00,
3,13738.600,10895.287,10.895287,10,-38.5048800,145.2361850,31.91,114.88,71.38,40.81,145.85,0.87,-0.56,362.02,-305.73,0.00,0.00,
3,13738.700,10898.567,10.898567,10,-38.5049050,145.2362050,32.80,118.08,73.37,40.81,146.35,0.91,-0.29,363.76,-308.51,0.00,0.00,
3,13738.800,10901.921,10.901921,10,-38.5049300,145.2362267,33.67,121.19,75.31,40.70,147.35,0.88,-0.60,365.65,-311.29,0.00,0.00,
3,13738.900,10905.276,10.905276,10,-38.5049550,145.2362483,34.53,124.32,77.25,40.70,147.91,0.89,-0.34,367.53,-314.07,0.00,0.00,
3,13739.000,10908.945,10.908945,10,-38.5049833,145.2362700,35.49,127.77,79.39,40.60,148.74,0.98,-0.52,369.42,-317.22,0.00,0.00,
3,13739.100,10912.633,10.912633,10,-38.5050117,145.2362917,36.39,130.99,81.39,40.40,149.23,0.91,-0.32,371.30,-320.37,0.00,0.00,
3,13739.200,10916.302,10.916302,10,-38.5050400,145.2363133,37.21,133.96,83.24,40.31,149.64,0.84,-0.27,373.19,-323.52,0.00,0.00,
3,13739.300,10920.120,10.920120,10,-38.5050700,145.2363350,37.85,136.25,84.66,40.10,150.36,0.65,-0.48,375.08,-326.86,0.00,0.00,
3,13739.400,10924.031,10.924031,10,-38.5051000,145.2363583,38.70,139.31,86.56,39.99,150.97,0.87,-0.42,377.11,-330.19,0.00,0.00,
3,13739.500,10928.034,10.928034,10,-38.5051317,145.2363800,39.56,142.42,88.49,39.90,151.47,0.88,-0.35,378.99,-333.71,0.00,0.00,
3,13739.600,10932.018,10.932018,10,-38.5051633,145.2364017,40.30,145.09,90.15,39.90,152.05,0.76,-0.42,380.88,-337.24,0.00,0.00,
3,13739.700,10936.021,10.936021,10,-38.5051950,145.2364233,41.12,148.05,91.99,39.81,152.29,0.84,-0.18,382.76,-340.76,0.00,0.00,
3,13739.800,10940.246,10.940246,10,-38.5052283,145.2364467,40.64,146.29,90.90,39.60,152.96,-0.50,-0.48,384.79,-344.46,0.00,0.00,
3,13739.900,10944.342,10.944342,10,-38.5052617,145.2364667,40.16,144.59,89.84,39.49,153.47,-0.48,-0.36,386.53,-348.17,0.00,0.00,
3,13739.925,10945.324,10.945324,10,-38.5052693,145.2364720,40.06,144.20,89.60,39.40,153.60,-0.44,-0.37,387.00,-349.02,0.00,0.00,Honda
3,13740.000,10948.327,10.948327,10,-38.5052933,145.2364883,39.73,143.01,88.86,39.40,154.02,-0.45,-0.40,388.42,-351.69,0.00,0.00,
3,13740.100,10952.255,10.952255,10,-38.5053250,145.2365083,39.38,141.75,88.08,39.20,154.27,-0.36,-0.18,390.16,-355.21,0.00,0.00,
3,13740.200,10956.184,10.956184,10,-38.5053567,145.2365283,38.91,140.07,87.03,39.10,154.38,-0.48,-0.08,391.90,-358.73,0.00,0.00,
3,13740.300,10960.058,10.960058,10,-38.5053883,145.2365467,38.58,138.90,86.31,38.99,155.00,-0.33,-0.43,393.49,-362.25,0.00,0.00,
3,13740.400,10963.912,10.963912,10,-38.5054200,145.2365650,38.34,138.03,85.77,38.90,155.58,-0.25,-0.40,395.09,-365.78,0.00,0.00,
3,13740.500,10967.619,10.967619,9,-38.5054500,145.2365833,37.91,136.47,84.80,38.81,156.21,-0.44,-0.43,396.68,-369.11,0.00,0.00,
3,13740.600,10971.418,10.971418,9,-38.5054817,145.2366000,37.69,135.68,84.31,38.70,156.96,-0.23,-0.50,398.13,-372.63,0.00,0.00,
3,13740.700,10975.236,10.975236,9,-38.5055133,145.2366167,37.30,134.29,83.44,38.60,157.61,-0.39,-0.43,399.58,-376.15,0.00,0.00,
3,13740.800,10978.868,10.978868,9,-38.5055433,145.2366333,36.88,132.77,82.50,38.49,158.29,-0.43,-0.45,401.03,-379.49,0.00,0.00,
3,13740.900,10982.445,10.982445,9,-38.5055733,145.2366483,36.39,130.99,81.39,38.40,158.80,-0.50,-0.33,402.34,-382.83,0.00,0.00,
3,13741.000,10986.207,10.986207,10,-38.5056050,145.2366633,35.92,129.31,80.35,38.40,159.26,-0.48,-0.29,403.64,-386.35,0.00,0.00,
3,13741.100,10989.784,10.989784,10,-38.5056350,145.2366783,35.33,127.20,79.04,38.31,159.77,-0.60,-0.32,404.95,-389.68,0.00,0.00,
3,13741.200,10993.323,10.993323,10,-38.5056650,145.2366917,34.81,125.31,77.86,38.31,160.07,-0.54,-0.19,406.11,-393.02,0.00,0.00,
3,13741.300,10996.678,10.996678,10,-38.5056933,145.2367050,34.36,123.70,76.86,38.20,160.51,-0.46,-0.27,407.27,-396.17,0.00,0.00,
3,13741.400,11000.218,11.000218,10,-38.5057233,145.2367183,33.91,122.07,75.85,38.20,160.74,-0.46,-0.14,408.43,-399.50,0.00,0.00,
3,13741.500,11003.516,11.003516,10,-38.5057517,145.2367300,33.52,120.66,74.97,38.10,160.79,-0.40,-0.03,409.45,-402.66,0.00,0.00,
3,13741.600,11006.871,11.006871,10,-38.5057800,145.2367433,32.93,118.57,73.67,37.99,160.78,-0.59,0.01,410.61,-405.81,0.00,0.00,
3,13741.700,11010.003,11.010003,10,-38.5058067,145.2367550,32.35,116.47,72.37,37.99,160.89,-0.59,-0.06,411.62,-408.77,0.00,0.00,
3,13741.800,11013.320,11.013320,10,-38.5058350,145.2367667,31.65,113.95,70.81,37.99,160.92,-0.71,-0.02,412.64,-411.92,0.00,0.00,
3,13741.900,11016.508,11.016508,10,-38.5058617,145.2367800,31.02,111.68,69.39,37.90,160.57,-0.65,0.19,413.80,-414.89,0.00,0.00,
3,13742.000,11019.473,11.019473,10,-38.5058867,145.2367917,30.32,109.14,67.82,37.81,160.23,-0.72,0.18,414.81,-417.67,0.00,0.00,
3,13742.100,11022.419,11.022419,10,-38.5059117,145.2368033,29.67,106.80,66.37,37.70,159.78,-0.66,0.24,415.83,-420.45,0.00,0.00,
3,13742.200,11025.385,11.025385,10,-38.5059367,145.2368150,29.00,104.42,64.88,37.70,159.02,-0.68,0.39,416.84,-423.23,0.00,0.00,
3,13742.300,11028.220,11.028220,10,-38.5059600,145.2368283,28.53,102.71,63.82,37.60,158.38,-0.48,0.32,418.00,-425.82,0.00,0.00,
3,13742.400,11031.019,11.031019,10,-38.5059833,145.2368400,27.75,99.92,62.08,37.60,157.68,-0.79,0.35,419.02,-428.42,0.00,0.00,
3,13742.500,11033.854,11.033854,10,-38.5060067,145.2368533,27.40,98.66,61.30,37.60,157.04,-0.36,0.31,420.18,-431.01,0.00,0.00,
3,13742.600,11036.690,11.036690,10,-38.5060300,145.2368667,26.90,96.84,60.17,37.60,155.62,-0.51,0.68,421.34,-433.60,0.00,0.00,
3,13742.700,11039.377,11.039377,10,-38.5060517,145.2368800,26.63,95.88,59.58,37.60,154.54,-0.27,0.51,422.50,-436.01,0.00,0.00,
3,13742.800,11041.879,11.041879,10,-38.5060717,145.2368933,26.30,94.69,58.84,37.60,153.28,-0.34,0.59,423.66,-438.24,0.00,0.00,
3,13742.900,11044.547,11.044547,10,-38.5060933,145.2369067,26.14,94.12,58.48,37.60,151.94,-0.16,0.62,424.82,-440.65,0.00,0.00,
3,13743.000,11047.123,11.047123,10,-38.5061133,145.2369217,25.67,92.41,57.42,37.60,150.51,-0.48,0.65,426.12,-442.87,0.00,0.00,
3,13743.100,11049.718,11.049718,10,-38.5061333,145.2369367,25.56,92.01,57.17,37.49,148.83,-0.12,0.76,427.43,-445.09,0.00,0.00,
3,13743.200,11052.294,11.052294,10,-38.5061533,145.2369517,25.18,90.64,56.32,37.49,147.46,-0.39,0.61,428.73,-447.32,0.00,0.00,
3,13743.300,11054.796,11.054796,10,-38.5061717,145.2369683,24.96,89.86,55.84,37.40,145.63,-0.22,0.81,430.18,-449.36,0.00,0.00,
3,13743.400,11057.298,11.057298,10,-38.5061900,145.2369850,24.55,88.38,54.92,37.40,143.17,-0.42,1.07,431.63,-451.40,0.00,0.00,
3,13743.500,11059.651,11.059651,10,-38.5062067,145.2370017,24.44,87.99,54.67,37.31,141.51,-0.11,0.72,433.08,-453.25,0.00,0.00,
3,13743.600,11062.098,11.062098,10,-38.5062233,145.2370200,24.13,86.86,53.97,37.31,139.17,-0.32,1.00,434.68,-455.10,0.00,0.00,
3,13743.700,11064.544,11.064544,10,-38.5062400,145.2370383,23.98,86.32,53.64,37.31,137.82,-0.15,0.58,436.27,-456.96,0.00,0.00,
3,13743.800,11066.972,11.066972,10,-38.5062567,145.2370567,23.88,85.97,53.42,37.31,135.71,-0.10,0.90,437.87,-458.81,0.00,0.00,
3,13743.900,11069.399,11.069399,10,-38.5062717,145.2370767,23.69,85.28,52.99,37.31,133.79,-0.19,0.81,439.61,-460.48,0.00,0.00,
3,13744.000,11071.697,11.071697,10,-38.5062867,145.2370950,23.54,84.75,52.66,37.31,132.22,-0.15,0.66,441.21,-462.14,0.00,0.00,
3,13744.100,11074.088,11.074088,10,-38.5063000,145.2371167,23.50,84.62,52.58,37.31,130.15,-0.04,0.87,443.09,-463.63,0.00,0.00,
3,13744.200,11076.386,11.076386,10,-38.5063133,145.2371367,23.49,84.56,52.54,37.31,127.64,-0.02,1.05,444.83,-465.11,0.00,0.00,
